17.23076923,0.20512821,-0.02920018
17.23076923,-0.30769231,-0.02969711
17.23076923,0.71794872,-0.02870347
17.23076923,-0.82051282,-0.03018875
17.23076923,10.46153846,-0.03377994
17.23076923,10.97435897,-0.03363398
17.23076923,11.48717949,-0.0338725
17.23076923,1.23076923,-0.02844544
17.23076923,-1.33333333,-0.03070203
17.23076923,1.74358974,-0.02834131
17.23076923,-1.84615385,-0.03142434
17.23076923,2.25641026,-0.02837597
17.23076923,-2.35897436,-0.03190924
17.23076923,2.76923077,-0.02861379
17.23076923,-2.87179487,-0.03231253
17.23076923,3.28205128,-0.02889044
17.23076923,-3.38461538,-0.03294165
17.23076923,3.79487179,-0.02925722
17.23076923,-3.8974359,-0.03322602
17.23076923,4.30769231,-0.02958417
17.23076923,-4.41025641,-0.03357134
17.23076923,4.82051282,-0.03011767
17.23076923,-4.92307692,-0.03373141
17.23076923,5.33333333,-0.0306834
17.23076923,-5.43589744,-0.0339333
17.23076923,5.84615385,-0.03148332
17.23076923,-5.94871795,-0.03396127
17.23076923,6.35897436,-0.0317949
17.23076923,-6.46153846,-0.03390596
17.23076923,6.87179487,-0.03254095
17.23076923,-6.97435897,-0.03367595
17.23076923,7.38461538,-0.03254261
17.23076923,-7.48717949,-0.03397363
17.23076923,7.8974359,-0.03342993
17.23076923,8.41025641,-0.03366232
17.23076923,8.92307692,-0.03377665
17.23076923,9.43589744,-0.03375096
17.23076923,9.94871795,-0.03405116
16.46153846,0.20512821,-0.02699708
16.46153846,-0.30769231,-0.02754773
16.46153846,0.71794872,-0.02615548
16.46153846,-0.82051282,-0.0284389
16.46153846,10.46153846,-0.03646898
16.46153846,10.97435897,-0.03657586
16.46153846,11.48717949,-0.03780452
16.46153846,1.23076923,-0.02558175
16.46153846,-1.33333333,-0.02935187
16.46153846,1.74358974,-0.02569438
16.46153846,-1.84615385,-0.03035116
16.46153846,2.25641026,-0.02542202
16.46153846,-2.35897436,-0.03143606
16.46153846,2.76923077,-0.02557981
16.46153846,-2.87179487,-0.03271532
16.46153846,3.28205128,-0.0260042
16.46153846,-3.38461538,-0.03352583
16.46153846,3.79487179,-0.02668792
16.46153846,-3.8974359,-0.03435186
16.46153846,4.30769231,-0.02755602
16.46153846,-4.41025641,-0.03524126
16.46153846,4.82051282,-0.02832394
16.46153846,-4.92307692,-0.0356671
16.46153846,5.33333333,-0.02953455
16.46153846,-5.43589744,-0.03615995
16.46153846,5.84615385,-0.03065477
16.46153846,-5.94871795,-0.03647394
16.46153846,6.35897436,-0.0315297
16.46153846,-6.46153846,-0.03662012
16.46153846,6.87179487,-0.03271399
16.46153846,-6.97435897,-0.03668627
16.46153846,7.38461538,-0.03364499
16.46153846,-7.48717949,-0.03786602
16.46153846,7.8974359,-0.03428576
16.46153846,8.41025641,-0.03511117
16.46153846,8.92307692,-0.0356138
16.46153846,9.43589744,-0.0360227
16.46153846,9.94871795,-0.03641536
15.69230769,0.20512821,-0.02439637
15.69230769,-0.30769231,-0.02521714
15.69230769,0.71794872,-0.02334046
15.69230769,-0.82051282,-0.02668555
15.69230769,10.46153846,-0.04003493
15.69230769,10.97435897,-0.04007125
15.69230769,11.48717949,-0.04134836
15.69230769,1.23076923,-0.02264846
15.69230769,-1.33333333,-0.02836372
15.69230769,1.74358974,-0.02245676
15.69230769,-1.84615385,-0.02983541
15.69230769,2.25641026,-0.02242523
15.69230769,-2.35897436,-0.03152086
15.69230769,2.76923077,-0.02293852
15.69230769,-2.87179487,-0.03317798
15.69230769,3.28205128,-0.02323493
15.69230769,-3.38461538,-0.03441167
15.69230769,3.79487179,-0.0243232
15.69230769,-3.8974359,-0.03601048
15.69230769,4.30769231,-0.02529652
15.69230769,-4.41025641,-0.03730685
15.69230769,4.82051282,-0.02673842
15.69230769,-4.92307692,-0.03794635
15.69230769,5.33333333,-0.02822478
15.69230769,-5.43589744,-0.03891803
15.69230769,5.84615385,-0.02975341
15.69230769,-5.94871795,-0.03954655
15.69230769,6.35897436,-0.03150244
15.69230769,-6.46153846,-0.04004095
15.69230769,6.87179487,-0.03307418
15.69230769,-6.97435897,-0.04023705
15.69230769,7.38461538,-0.03448191
15.69230769,-7.48717949,-0.04168336
15.69230769,7.8974359,-0.03583754
15.69230769,8.41025641,-0.03718026
15.69230769,8.92307692,-0.03784292
15.69230769,9.43589744,-0.03889483
15.69230769,9.94871795,-0.03936818
14.92307692,0.20512821,-0.02155985
14.92307692,-0.30769231,-0.0230002
14.92307692,0.71794872,-0.02040913
14.92307692,-0.82051282,-0.02487149
14.92307692,10.46153846,-0.04372781
14.92307692,10.97435897,-0.04440788
14.92307692,11.48717949,-0.04547337
14.92307692,1.23076923,-0.01953766
14.92307692,-1.33333333,-0.02698053
14.92307692,1.74358974,-0.01924142
14.92307692,-1.84615385,-0.02920095
14.92307692,2.25641026,-0.01919847
14.92307692,-2.35897436,-0.03174059
14.92307692,2.76923077,-0.01962923
14.92307692,-2.87179487,-0.03378271
14.92307692,3.28205128,-0.02042692
14.92307692,-3.38461538,-0.03605152
14.92307692,3.79487179,-0.02147014
14.92307692,-3.8974359,-0.03814665
14.92307692,4.30769231,-0.02295126
14.92307692,-4.41025641,-0.03998858
14.92307692,4.82051282,-0.02498338
14.92307692,-4.92307692,-0.04113164
14.92307692,5.33333333,-0.02697563
14.92307692,-5.43589744,-0.04223894
14.92307692,5.84615385,-0.02925601
14.92307692,-5.94871795,-0.04324278
14.92307692,6.35897436,-0.03147764
14.92307692,-6.46153846,-0.04384663
14.92307692,6.87179487,-0.03397654
14.92307692,-6.97435897,-0.0442961
14.92307692,7.38461538,-0.03634152
14.92307692,-7.48717949,-0.04556336
14.92307692,7.8974359,-0.03799798
14.92307692,8.41025641,-0.03969363
14.92307692,8.92307692,-0.04121349
14.92307692,9.43589744,-0.04236685
14.92307692,9.94871795,-0.04335263
14.15384615,0.20512821,-0.01853885
14.15384615,-0.30769231,-0.02047462
14.15384615,0.71794872,-0.01701626
14.15384615,-0.82051282,-0.02303341
14.15384615,10.46153846,-0.04877067
14.15384615,10.97435897,-0.04927577
14.15384615,11.48717949,-0.05060117
14.15384615,1.23076923,-0.01609253
14.15384615,-1.33333333,-0.0257388
14.15384615,1.74358974,-0.0158188
14.15384615,-1.84615385,-0.0288148
14.15384615,2.25641026,-0.01559456
14.15384615,-2.35897436,-0.03221732
14.15384615,2.76923077,-0.01608338
14.15384615,-2.87179487,-0.03527673
14.15384615,3.28205128,-0.01716604
14.15384615,-3.38461538,-0.03856479
14.15384615,3.79487179,-0.01871345
14.15384615,-3.8974359,-0.04102971
14.15384615,4.30769231,-0.02062252
14.15384615,-4.41025641,-0.04362013
14.15384615,4.82051282,-0.02302848
14.15384615,-4.92307692,-0.04550632
14.15384615,5.33333333,-0.0258335
14.15384615,-5.43589744,-0.04689387
14.15384615,5.84615385,-0.02907258
14.15384615,-5.94871795,-0.04802345
14.15384615,6.35897436,-0.03236555
14.15384615,-6.46153846,-0.04870222
14.15384615,6.87179487,-0.03536222
14.15384615,-6.97435897,-0.04919074
14.15384615,7.38461538,-0.03844346
14.15384615,-7.48717949,-0.05050424
14.15384615,7.8974359,-0.04135667
14.15384615,8.41025641,-0.04347802
14.15384615,8.92307692,-0.04545134
14.15384615,9.43589744,-0.04714432
14.15384615,9.94871795,-0.04798622
13.38461538,0.20512821,-0.01539236
13.38461538,-0.30769231,-0.01798241
13.38461538,0.71794872,-0.01353405
13.38461538,-0.82051282,-0.02115076
13.38461538,10.46153846,-0.05519543
13.38461538,10.97435897,-0.05546678
13.38461538,11.48717949,-0.05661788
13.38461538,-1.33333333,-0.02478373
13.38461538,-1.84615385,-0.02906376
